IDA	IDB	neighborhood	fusion	cooccurence	coexpression	textmining	score	Label
YDR361C	YFR033C	0	0	0	0	0	-0.008083	negative
YIL115C	YJL190C	0	0	0	0	0	0.010852	negative
YGR167W	YMR308C	0	0	0	0	0	-0.011311	negative
YEL020W-A	YFR030W	0	0	0	0	0	0.041447	negative
YDR418W	YOR332W	0	0	0	0	0	0.032392	negative
YKL007W	YLR038C	0	0	0	0	0	0.006887	negative
YBR112C	YGR034W	0	0	0	0	0	0.011280	negative
YNL244C	YOR361C	0	0	0	68	810	0.012536	positive
YAL044C	YLR321C	0	0	0	0	0	-0.007520	negative
YDR418W	YNL246W	0	0	0	0	0	-0.013432	negative
YDR214W	YKL007W	0	0	0	0	0	0.048837	negative
YHR128W	YJL081C	0	0	0	0	0	0.256228	negative
YER094C	YGR253C	0	0	0	990	826	0.646788	positive
YCR084C	YJL020C	0	0	0	0	0	0.875011	negative
YMR125W	YPR182W	0	0	0	0	210	0.128661	positive
YIR002C	YOR293W	0	0	0	0	0	-0.005439	negative
YGR167W	YLR002C	0	0	0	0	0	0.014904	negative
YFL008W	YPL220W	0	0	0	0	0	-0.004302	negative
YGR083C	YPR182W	0	0	0	0	0	0.114595	negative
YEL003W	YML094W	0	0	0	639	961	0.901912	positive
YJR007W	YPR041W	0	0	0	506	903	0.010884	positive
YFR010W	YGR186W	0	0	0	0	0	0.049779	negative
YDL056W	YDR283C	0	0	0	0	0	0.753720	negative
YBL050W	YOR234C	0	0	0	0	0	-0.003843	negative
YJL179W	YNL153C	0	0	0	220	697	0.839081	positive
YBR263W	YNL082W	0	0	0	0	215	-0.009233	negative
YHR208W	YOR332W	0	0	0	0	0	0.241507	negative
YKL013C	YOR207C	0	0	0	0	0	-0.004778	negative
YGL200C	YHR174W	0	0	0	0	0	-0.012285	negative
YAL011W	YNL301C	0	0	0	0	0	-0.006984	negative
YKL067W	YPL007C	0	0	0	0	0	-0.002434	negative
YAR003W	YDR469W	0	0	0	0	950	0.335851	positive
YDR388W	YGL187C	0	0	0	0	0	0.517561	negative
YER089C	YER178W	0	0	0	0	0	0.016381	negative
YJL088W	YOL144W	0	0	0	0	0	0.223146	negative
YBR126C	YML077W	0	0	0	0	0	0.059284	negative
YML094W	YNL153C	0	0	0	803	967	0.917541	positive
YLR208W	YPR181C	0	0	0	128	977	0.035081	positive
YIR002C	YNL138W	0	0	0	0	0	0.262235	negative
YFR033C	YOR293W	0	0	0	0	0	-0.011434	negative
YIL125W	YPL254W	0	0	0	0	0	0.007701	negative
YDL181W	YPR035W	0	0	0	0	0	-0.001577	negative
YER089C	YPL061W	0	0	0	0	0	0.004495	positive
YFR010W	YIL075C	0	0	0	315	70	0.240761	positive
YHR039C-A	YOR332W	0	0	0	169	995	0.401419	positive
YDL171C	YML036W	0	0	0	0	0	0.016666	negative
YEL055C	YJR014W	0	0	0	0	0	0.385465	negative
YHR121W	YHR186C	0	0	0	0	0	0.330432	negative
YNL071W	YOL139C	0	0	0	0	0	0.196572	negative
YDR407C	YPL031C	0	0	0	0	0	0.481048	negative
YLR335W	YNR043W	0	0	0	0	0	0.017476	negative
YGL200C	YPL167C	0	0	0	0	0	0.029357	negative
YMR125W	YPL178W	0	0	0	0	977	0.213517	positive
YFR010W	YJR104C	0	0	0	0	0	0.007865	negative
YDR363W-A	YOR261C	0	0	0	103	309	-0.005723	positive
YGR240C	YHR172W	0	0	0	0	0	0.354424	positive
YLR335W	YPL220W	0	0	0	0	0	-0.004595	negative
YML092C	YPR103W	0	0	0	877	861	0.888660	positive
YDR027C	YJL034W	0	0	0	0	0	-0.010610	positive
YGL098W	YIL075C	0	0	0	0	0	0.076450	negative
YDL136W	YGR063C	0	0	0	0	0	-0.005568	negative
YJL190C	YMR091C	0	0	0	0	0	-0.003178	negative
YCL014W	YPL061W	0	0	0	0	0	0.009000	negative
YER022W	YNL081C	0	0	0	0	0	0.083223	negative
YNR050C	YOR317W	0	0	0	0	0	0.042759	negative
YER136W	YKL085W	0	0	0	0	0	0.411854	negative
YNL064C	YOR189W	0	0	0	0	0	0.109012	negative
YDR308C	YMR205C	0	0	0	0	0	0.025831	negative
YDL195W	YHR019C	0	0	0	0	0	-0.013920	negative
YGL058W	YOR232W	0	0	0	0	0	0.021580	negative
YHR200W	YMR146C	0	0	0	0	0	0.581221	negative
YER025W	YNL244C	0	0	0	0	585	0.010719	positive
YDL030W	YFR051C	0	0	0	0	0	0.314386	negative
YBL099W	YGR275W	0	0	0	0	0	0.751088	negative
YGL129C	YPL129W	0	0	0	0	0	0.096167	negative
YGL187C	YHR051W	0	0	0	999	953	0.084012	positive
YIL070C	YPR072W	0	0	0	0	0	-0.003712	negative
YLR321C	YOR168W	0	0	0	0	0	0.081371	negative
YFL018C	YPL195W	0	0	0	0	0	0.036669	negative
YHR019C	YIL115C	0	0	0	0	0	0.030959	negative
YBR025C	YDL195W	0	0	0	0	0	-0.008488	negative
YFL008W	YPR036W	0	0	0	0	0	0.236706	negative
YDL097C	YFR031C-A	0	0	0	0	0	0.116880	negative
YAL003W	YPL048W	0	0	0	804	781	0.130349	positive
YDL143W	YER093C	0	0	0	0	0	0.143850	negative
YER122C	YGR180C	0	0	0	0	0	-0.004646	negative
YMR205C	YOR293W	0	0	0	0	0	-0.007731	positive
YDR019C	YLR150W	0	0	0	0	0	0.111818	negative
YGL200C	YPR181C	0	0	0	63	736	0.127857	positive
YAL043C	YJR121W	0	0	0	0	0	0.074384	negative
YDR145W	YER164W	0	0	0	0	291	0.574734	positive
YFL045C	YPL235W	0	152	0	0	0	0.080951	positive
YGR167W	YOR234C	0	0	0	0	0	-0.008139	negative
YBR263W	YFL008W	171	0	0	0	0	0.120909	negative
YFR051C	YLR129W	0	0	0	0	0	0.019413	negative
YGR130C	YNL244C	0	0	0	0	0	0.031207	negative
YGL061C	YPR036W	0	0	0	0	0	-0.014632	negative
YAL003W	YAL012W	0	0	0	143	80	-0.014983	negative
YDL084W	YPL237W	0	0	0	145	117	0.099120	negative
YGR253C	YMR314W	0	0	66	841	96	0.885988	positive
YCR009C	YJR121W	0	0	0	0	0	0.046572	negative
YDL185W	YML063W	0	0	0	0	0	0.020357	negative
YGR134W	YOR187W	0	0	0	0	0	0.010469	negative
YMR186W	YPL023C	0	0	0	0	150	0.118355	negative
YER022W	YLR304C	0	0	0	0	0	0.000928	negative
YBR126C	YLR106C	0	0	0	0	0	0.165625	negative
YFL039C	YJL081C	0	0	0	0	278	0.266506	positive
YER025W	YLR330W	0	0	0	0	0	0.080666	negative
YGL195W	YIL034C	0	0	0	0	0	0.021675	negative
YFR050C	YGL011C	0	0	0	918	588	0.636014	positive
YOR375C	YPL154C	0	0	0	0	0	0.002576	negative
YMR315W	YPL271W	0	0	0	0	0	0.037475	negative
YGR253C	YJL001W	0	0	0	980	558	0.846333	positive
YAL011W	YPL009C	0	0	0	0	0	0.171445	negative
YGL031C	YGR214W	0	0	0	999	619	0.112475	positive
YBR279W	YJL101C	0	0	0	0	0	0.316480	negative
YJR121W	YLR295C	0	0	0	659	449	0.020340	positive
YIL062C	YPL195W	0	0	0	0	0	0.273252	negative
YDR148C	YGL076C	0	0	0	74	126	0.619386	negative
YAL026C	YNL113W	0	0	0	0	0	0.175390	negative
YDR385W	YER122C	0	0	0	0	0	0.101893	negative
YFR010W	YOR110W	0	0	0	0	0	0.053515	negative
YDL181W	YKR054C	0	0	0	0	0	0.044199	negative
YGR063C	YHR208W	0	0	0	0	0	-0.009923	negative
YFL039C	YOR136W	0	0	0	0	0	0.170353	negative
YJL020C	YLR321C	0	0	0	0	0	0.114315	negative
YGL147C	YMR083W	0	0	0	0	0	-0.027775	negative
YDR155C	YGL206C	0	0	0	0	0	-0.017435	negative
YKL135C	YPL031C	0	0	0	0	0	0.236625	negative
YJL208C	YMR099C	0	0	0	0	0	0.164553	positive
YDR407C	YOR341W	0	0	0	0	0	0.462435	negative
YHR186C	YOR234C	0	0	0	0	0	0.001698	negative
YDL075W	YER122C	0	0	0	105	162	-0.000184	negative
YIL075C	YOR173W	0	0	0	0	0	0.363603	negative
YIL094C	YLR325C	0	0	0	0	0	-0.004972	negative
YGR193C	YJL034W	0	0	0	0	262	-0.007458	negative
YDR145W	YDR434W	0	0	0	0	0	0.440360	negative
YDL051W	YER155C	0	0	0	0	0	0.223256	negative
YDL140C	YDL143W	0	0	0	0	502	0.190937	negative
YBR127C	YGR275W	0	0	0	0	0	-0.002577	negative
YFL008W	YGR086C	0	0	0	0	0	-0.007456	negative
YGR193C	YOR272W	0	0	0	0	0	0.423948	negative
YHR193C	YKL039W	0	0	0	0	0	0.243145	negative
YLR355C	YPL090C	0	0	0	249	59	0.191620	negative
YIL094C	YOR224C	0	0	0	112	179	0.019196	negative
YMR205C	YNL025C	0	0	0	0	0	0.005510	negative
YBR118W	YDL171C	0	0	0	0	531	0.067025	negative
YGL187C	YKL054C	0	0	0	0	0	0.179690	negative
YGR083C	YOR144C	0	0	0	0	0	0.046428	negative
YDR041W	YNL064C	0	0	0	0	0	0.100312	negative
YBR127C	YDL171C	0	0	0	82	0	-0.006917	negative
YGR034W	YPR180W	0	0	0	0	0	0.006737	negative
YGR034W	YPL154C	0	0	0	0	0	0.120316	negative
YKL007W	YMR309C	0	0	0	0	0	0.001498	negative
YBR215W	YJL066C	0	0	0	0	0	-0.005880	negative
YGL238W	YHR208W	0	0	0	0	0	-0.006256	negative
YBL050W	YPR176C	0	0	0	0	430	0.031858	negative
YBR009C	YML056C	0	0	0	0	0	-0.023783	negative
YDL075W	YOR317W	0	0	0	0	0	0.280222	negative
YDR155C	YER093C	0	0	0	0	0	-0.010126	negative
YER155C	YPL129W	0	0	0	0	0	0.094463	negative
YCL011C	YDR430C	0	0	0	0	0	0.014993	negative
YBR215W	YDL171C	0	0	0	0	0	-0.007726	negative
YFR033C	YGR078C	0	0	0	0	0	-0.005585	negative
YDR041W	YMR197C	0	0	0	0	0	0.172087	negative
YER012W	YGR253C	0	0	0	999	599	0.859468	positive
YGL206C	YOR341W	0	0	0	209	0	0.341098	negative
YEL051W	YEL056W	0	0	0	0	0	-0.008046	negative
YCL014W	YJL081C	0	0	0	0	0	0.662979	negative
YDR308C	YLR333C	0	0	0	0	0	-0.001458	negative
YDL097C	YGL087C	0	0	0	75	117	0.138666	negative
YDR221W	YDR363W-A	0	0	0	0	0	-0.005681	negative
YGL061C	YPL085W	0	0	0	0	0	-0.013894	negative
YDL097C	YFR010W	0	0	0	244	235	0.155992	positive
YLR207W	YOL097C	0	0	0	0	0	0.113130	negative
YHR200W	YPL111W	0	0	0	0	0	0.066083	negative
YIL026C	YOR035C	0	0	0	0	0	-0.014974	negative
YJL123C	YPL271W	0	0	0	0	0	0.049345	negative
YGR162W	YNL113W	0	0	0	213	0	0.060200	negative
YOR189W	YOR332W	0	0	0	0	0	0.215638	negative
YHL001W	YKL085W	0	0	0	0	0	0.064550	negative
YDL195W	YER090W	0	0	0	0	0	0.028169	negative
YGR167W	YOL038W	0	0	0	187	0	0.198605	negative
YML072C	YPL220W	0	0	0	0	0	0.006860	positive
YBL075C	YPL154C	0	0	0	0	222	-0.020496	negative
YDL201W	YML094W	0	0	0	151	0	0.138182	negative
YKL172W	YPL160W	0	0	0	149	107	0.025122	negative
YMR205C	YOR224C	0	0	0	0	0	0.029383	negative
YDR471W	YPL009C	0	0	0	0	0	0.050129	positive
YER122C	YMR116C	0	0	0	0	0	0.202071	negative
YLL004W	YMR108W	0	0	0	0	0	0.132145	negative
YDR019C	YJL148W	0	0	0	0	0	0.076390	negative
YDR041W	YEL056W	0	0	0	0	0	0.055667	negative
YDR496C	YJL111W	0	0	0	0	0	-0.016419	negative
YER091C	YJL041W	0	0	0	0	0	-0.009870	negative
YGL098W	YMR260C	0	0	0	0	0	-0.004882	negative
YAR003W	YHR051W	0	0	0	0	0	0.081656	negative
YKR066C	YNL172W	0	0	0	0	0	0.059922	negative
YDR233C	YHR216W	0	0	0	0	0	-0.005099	negative
YFL039C	YPL235W	0	0	0	75	527	0.175302	positive
YDL195W	YJR109C	0	0	0	0	0	-0.014122	negative
YEL026W	YNL147W	0	0	0	275	533	0.053894	positive
YGR008C	YNL113W	0	0	0	0	0	0.005097	negative
YDR429C	YOR261C	0	0	0	89	183	0.194713	negative
YBR118W	YIL094C	0	0	0	0	0	0.085437	negative
YLR200W	YML094W	0	0	0	895	967	0.846167	positive
YGR167W	YMR116C	0	0	0	0	0	0.020698	negative
YKL029C	YPL129W	0	0	0	0	0	-0.006435	negative
YGL206C	YGR186W	0	0	0	0	0	0.078025	negative
YER091C	YKL039W	0	0	0	0	0	-0.008283	negative
YDL201W	YJL111W	0	0	0	0	0	-0.014293	negative
YER025W	YMR309C	0	0	0	837	528	0.001821	positive
YJL115W	YML063W	0	0	0	0	0	0.011485	negative
YER110C	YOR136W	0	0	0	0	0	0.068035	negative
YKL080W	YPR182W	0	0	0	0	0	0.583645	negative
YIL026C	YMR242C	0	0	0	0	0	-0.028673	negative
YOR261C	YPL167C	0	0	0	0	0	0.004357	negative
YBR115C	YHR216W	0	0	0	0	0	0.302179	positive
YCL014W	YER164W	0	0	0	0	0	0.828793	negative
YNL230C	YOR261C	0	0	0	0	0	0.006829	negative
YLL034C	YPL085W	0	0	0	0	0	0.339087	negative
YDR180W	YLR355C	0	0	0	0	0	-0.012114	negative
YER091C	YMR072W	0	0	0	0	0	-0.007396	negative
YAL035W	YPL085W	0	0	0	0	0	0.357170	negative
YLR430W	YOL096C	0	0	0	0	0	0.175333	negative
YBR118W	YHR051W	0	0	0	0	161	0.006289	negative
YGL206C	YMR304W	0	0	0	162	0	0.615355	negative
YLR106C	YPL085W	0	0	0	744	0	0.755599	negative
YDR173C	YKL013C	0	0	0	0	0	0.077632	negative
YFL018C	YJR132W	0	0	0	0	0	0.000168	negative
YER178W	YML036W	0	0	0	0	0	0.001565	negative
YHR039C-A	YJL088W	0	0	0	0	0	0.228529	negative
YIL094C	YMR242C	0	0	0	0	0	-0.020136	negative
YDR173C	YJR007W	0	0	0	0	0	0.062015	negative
YDR071C	YKL172W	0	0	0	0	0	0.020832	negative
YEL026W	YPR181C	0	0	0	0	0	0.076997	negative
YGR134W	YIL125W	0	0	0	0	0	0.024674	negative
YDR172W	YPR176C	0	0	0	0	0	0.037155	negative
YGR005C	YPR043W	0	0	0	0	0	-0.004331	negative
YFR010W	YGR275W	0	0	0	0	0	0.039051	negative
YJL081C	YOR253W	0	0	0	0	0	0.056406	negative
YJL190C	YML077W	0	0	0	0	0	-0.001115	negative
YFR050C	YML092C	0	0	0	986	737	0.583927	positive
YDL181W	YPL235W	0	0	0	0	0	0.015368	negative
YLR060W	YMR189W	0	0	0	0	0	0.034169	negative
YGR275W	YMR091C	0	0	0	0	732	0.061807	positive
YDL126C	YJL123C	0	0	0	0	0	0.042676	negative
YBR025C	YNL025C	0	0	0	0	0	0.000875	negative
YDR407C	YNL002C	0	0	0	0	0	0.088058	negative
YDR032C	YOR224C	0	0	0	0	0	0.156077	negative
YBR215W	YOR181W	0	0	0	0	0	-0.005566	negative
YBR215W	YDR407C	0	0	0	0	0	-0.005319	negative
YDR243C	YPR182W	0	0	0	0	183	0.137734	positive
YJL026W	YOR187W	0	0	0	94	202	0.047525	negative
YPL093W	YPR016C	0	0	0	381	851	0.029274	positive
YLR192C	YMR146C	0	0	0	0	959	0.029130	positive
YER164W	YHR099W	0	0	0	152	140	0.857434	positive
YHR186C	YPR103W	0	0	0	0	0	0.016654	negative
YMR072W	YNL287W	0	0	0	0	0	0.022341	negative
YEL020W-A	YOL144W	0	0	0	0	0	0.569155	negative
YNL113W	YPL023C	0	0	0	0	0	0.043823	negative
YDR188W	YGL125W	0	0	0	0	0	0.180946	negative
YDL143W	YML127W	0	0	0	0	0	0.345147	negative
YDR407C	YJR137C	0	0	0	0	0	0.050922	negative
YLR129W	YOR136W	0	0	0	0	0	0.009434	negative
YCR009C	YNL251C	0	0	0	0	0	0.374980	negative
YMR189W	YMR308C	0	0	0	0	0	0.069291	negative
YHR077C	YOR207C	0	0	0	0	0	-0.000523	negative
YLR002C	YOR281C	0	0	0	0	0	0.053941	negative
YDL083C	YJL115W	0	0	0	0	0	-0.011325	negative
YKL081W	YPL048W	0	0	0	157	23	0.128019	positive
YDL195W	YPL085W	0	0	0	457	935	0.145061	positive
YDR502C	YPR036W	0	0	0	0	0	0.005466	negative
YBR112C	YJL052W	0	0	0	0	0	-0.014413	negative
YMR205C	YOR123C	0	0	0	0	0	-0.006596	negative
YHR128W	YPL235W	0	0	0	0	126	0.176577	positive
YCL014W	YGR034W	0	0	0	0	0	0.017255	negative
YGL106W	YLR295C	0	0	0	0	0	0.008395	negative
YJL034W	YMR314W	0	0	0	122	117	0.126627	negative
YNR050C	YPL271W	0	0	0	0	0	0.013819	negative
YGL206C	YLL022C	0	0	0	0	0	0.431211	negative
YGR193C	YJL111W	0	0	0	0	262	-0.016037	negative
YJL148W	YNL113W	0	0	0	937	793	0.063822	positive
YJL034W	YJR014W	0	0	0	0	0	-0.005943	negative
YJL026W	YPL154C	0	0	0	0	0	0.235280	negative
YCL011C	YPR191W	0	0	0	0	0	0.007196	negative
YDR036C	YGL129C	0	0	0	94	0	0.162344	positive
YDR148C	YNL189W	0	0	0	0	0	0.678883	negative
YBR221C	YFL018C	654	0	0	835	957	-0.000829	positive
YGR135W	YOL038W	0	0	32	987	122	0.510413	positive
YLR038C	YMR275C	0	0	0	0	0	0.002664	negative
YIL094C	YOR110W	0	0	0	0	0	-0.003739	negative
YDL097C	YGR130C	0	0	0	0	0	0.450495	negative
YER093C	YOR234C	0	0	0	0	0	-0.001629	negative
YGL187C	YKL007W	0	0	0	0	0	0.033407	negative
YHL033C	YOR332W	0	0	0	0	0	-0.020417	negative
YDR041W	YGL227W	0	0	0	0	0	0.041828	negative
YDL056W	YPL143W	0	0	0	0	0	0.126519	negative
YGR155W	YLL022C	0	0	0	0	0	0.088021	negative
YDR407C	YHR075C	0	0	0	0	0	0.193587	negative
YBR135W	YGR155W	0	0	0	0	0	0.469987	positive
YHR039C-A	YNL139C	0	0	0	0	0	0.144813	negative
YHR128W	YMR072W	0	0	0	0	0	0.021759	negative
YGL098W	YML036W	0	0	0	0	0	0.028106	negative
YMR158W	YNR043W	0	0	0	0	0	0.486964	negative
YDL185W	YOL076W	0	0	0	0	0	0.042281	negative
YHR186C	YJL115W	0	0	0	0	54	0.025529	negative
YOR189W	YOR347C	0	0	0	0	0	0.002413	negative
YDR363W-A	YJL020C	0	0	0	0	0	0.000236	negative
YER090W	YKL054C	0	0	0	0	0	0.169602	negative
YDL181W	YPL160W	0	0	0	0	0	0.005102	negative
YDR457W	YGL238W	0	0	0	0	0	0.806755	positive
YHR051W	YLR038C	0	0	0	994	949	0.031626	positive
YJL001W	YMR314W	0	0	0	856	557	0.892244	positive
YDR434W	YKL182W	0	0	0	0	0	0.059987	negative
YIL062C	YNL025C	0	0	0	0	0	0.077022	negative
YBR169C	YMR072W	0	0	0	0	0	-0.012060	negative
YMR287C	YPL031C	0	0	0	0	0	0.299548	negative
YCL011C	YMR189W	0	0	0	0	0	0.037143	negative
YDL143W	YFR010W	0	0	0	0	0	0.489544	negative
YJL034W	YKL142W	0	0	0	0	0	-0.016650	negative
YKL135C	YOR035C	0	0	0	0	0	0.007998	negative
YBR169C	YOR164C	0	0	0	0	423	0.003106	positive
YOR069W	YOR136W	0	0	0	0	0	0.230027	negative
YGL105W	YLR335W	0	0	0	240	0	0.066617	negative
YER093C	YOR323C	0	0	0	0	0	0.240489	negative
YGL195W	YGR194C	0	0	0	0	0	0.550625	negative
YER136W	YLR106C	0	0	0	0	0	0.440407	negative
YDR036C	YJL014W	0	0	0	0	0	0.215893	negative
YDR092W	YPL237W	0	0	0	0	0	0.014952	negative
YJL052W	YML056C	0	0	0	0	243	-0.021569	positive
YGL206C	YML094W	0	0	0	0	0	0.115111	negative
YML127W	YPR036W	0	0	0	0	0	0.415217	negative
YDR188W	YIL142W	0	0	0	994	232	0.268066	positive
YBR127C	YHR208W	0	0	0	0	0	-0.022892	negative
YDR407C	YNL301C	0	0	0	0	0	-0.007962	negative
YML092C	YPL195W	0	0	0	0	0	0.041601	negative
YGR083C	YHR193C	0	0	0	0	0	0.001076	negative
YDR308C	YKL211C	0	0	0	0	0	0.205108	negative
YGL207W	YMR186W	0	0	0	0	0	-0.014533	negative
YDR188W	YJL008C	0	0	0	919	268	0.269599	positive
YDR019C	YMR125W	0	0	0	0	0	0.211237	negative
YHR208W	YPL178W	0	0	0	0	0	-0.009633	negative
YNL139C	YPL231W	0	0	0	0	0	0.175576	negative
YGL129C	YGL207W	0	0	0	0	0	0.007468	negative
YIL142W	YKL007W	0	0	0	0	0	0.031414	negative
YMR197C	YOR234C	0	0	0	0	0	-0.001167	negative
YMR309C	YPL237W	0	0	0	331	182	0.004784	positive
YJL081C	YPR191W	0	0	0	0	0	0.076629	negative
YJR109C	YMR197C	0	0	0	0	0	0.017110	negative
YGR192C	YHR075C	0	0	0	0	0	0.007113	negative
YLR335W	YLR347C	0	0	0	151	992	0.125626	positive
YGR275W	YHL001W	0	0	0	0	0	-0.011233	negative
YFR030W	YOL123W	0	0	0	0	0	0.082787	negative
YAR003W	YLR304C	0	0	0	0	0	0.061107	negative
YJL041W	YKL067W	0	0	0	0	0	0.482960	negative
YGR214W	YML077W	0	0	0	0	0	-0.007659	negative
YGR253C	YHR051W	0	0	0	0	0	0.003781	negative
YAL044C	YDR382W	0	0	0	0	0	0.136906	negative
YER007C-A	YGL200C	0	0	0	0	0	0.140586	negative
YDR129C	YDR308C	0	0	0	0	0	0.021470	negative
YJL033W	YNR043W	0	0	0	0	0	0.018138	positive
YNR050C	YOL145C	0	0	0	0	0	0.047342	negative
YDR127W	YJL008C	0	0	0	0	0	0.158353	positive
YBL099W	YPL271W	0	0	0	215	498	0.018072	positive
Q0120	YER110C	0	0	0	0	0	0.033565	negative
YDR041W	YLR115W	0	0	0	0	478	0.200918	negative
YGR232W	YHR200W	0	0	0	0	626	0.366341	positive
YLR355C	YNL015W	0	0	0	0	0	0.797301	negative
YER012W	YGR167W	0	0	0	259	0	0.355585	negative
YOR136W	YPL235W	0	0	0	0	0	0.080517	negative
YNL113W	YNR035C	0	0	0	0	0	0.042486	negative
YBR221C	YLL034C	0	0	0	0	0	0.055277	negative
YPL009C	YPL235W	0	0	0	0	0	0.091384	negative
YJL101C	YOR136W	0	0	0	0	0	0.156052	positive
YFR044C	YKL080W	0	0	0	0	0	0.027881	negative
YHR075C	YNL081C	0	0	0	0	0	0.058744	positive
YFR031C-A	YKL135C	0	0	0	0	0	-0.005395	negative
YDL171C	YKL054C	0	0	0	0	0	0.026242	negative
YGR086C	YIL075C	0	0	0	0	0	0.005062	negative
YAL035W	YJL148W	0	0	0	0	0	0.132761	negative
YHR200W	YOR164C	0	0	0	80	139	0.072283	negative
YGR204W	YJL052W	65	0	0	0	524	0.065339	positive
YBR126C	YMR224C	0	0	0	0	0	0.065448	negative
YER094C	YJL001W	0	0	0	915	558	0.688330	positive
YJR076C	YPR118W	0	0	0	0	0	0.512240	negative
YNL113W	YOR207C	0	0	0	151	499	-0.005431	positive
YJL190C	YOR110W	0	0	0	0	0	-0.012004	negative
YBR196C	YHR075C	0	0	0	0	0	-0.004375	negative
YKR066C	YLR075W	0	0	0	0	0	0.020272	negative
YMR224C	YPL023C	0	0	0	0	0	0.071434	negative
YLR028C	YPL081W	0	0	0	0	0	0.015816	negative
YDR180W	YMR275C	0	0	0	0	0	0.011572	negative
YGR005C	YPL129W	0	0	0	0	800	0.148063	positive
YDL185W	YOR272W	0	0	0	0	0	0.026901	negative
YDR404C	YGL098W	0	0	0	0	0	0.020854	negative
YDL140C	YDR404C	0	0	0	0	962	0.070480	positive
YDR145W	YNL244C	0	0	0	0	0	0.069101	negative
YEL055C	YLR304C	0	0	0	0	0	0.567875	negative
YKL142W	YMR091C	0	0	0	0	0	-0.007602	negative
YDL140C	YHR039C-A	0	0	0	0	0	0.078948	negative
YOR168W	YOR207C	0	0	0	443	263	-0.004987	negative
YHR200W	YOR375C	0	0	0	0	0	0.639902	negative
YBR143C	YOR261C	0	0	0	0	0	0.196840	negative
YDR019C	YMR189W	655	94	442	999	967	0.730541	positive
YOR253W	YOR261C	0	0	0	0	0	0.089919	negative
YDL097C	YOR261C	0	0	0	657	896	0.498439	positive
YDR180W	YGL147C	0	0	0	0	0	-0.008724	negative
YDR283C	YPL195W	0	0	0	0	0	0.786861	negative
YGR194C	YMR083W	0	0	0	0	0	0.256662	negative
YBL050W	YDR346C	0	0	0	0	0	0.091742	negative
YKL039W	YLR150W	0	0	0	0	0	-0.004502	negative
YAL044C	YDR019C	654	0	510	999	969	-0.004911	positive
Q0120	YOR281C	0	0	0	0	0	0.007083	negative
YBR215W	YLR192C	0	0	0	0	0	-0.008422	negative
YAL043C	YDR129C	0	0	0	0	0	0.029756	negative
YDR308C	YOR136W	0	0	0	0	0	0.126978	negative
YDR404C	YGR005C	0	0	0	0	490	0.080688	positive
YJL101C	YPR036W	0	0	0	0	0	0.259076	negative
YDL056W	YGR240C	0	0	0	0	0	0.344927	negative
YBR215W	YGR061C	0	0	0	0	0	-0.005735	negative
YBR112C	YGR264C	0	0	0	0	0	0.348693	negative
YMR072W	YNL064C	0	0	0	0	0	0.451379	negative
YAL035W	YMR309C	0	0	0	528	191	0.034968	positive
YIL094C	YNL172W	0	0	0	0	0	0.115115	negative
YDR188W	YDR434W	0	0	0	0	0	0.361589	negative
YJR137C	YLL022C	0	0	0	0	0	0.056409	negative
YCL011C	YLR038C	0	0	0	0	0	0.006729	negative
YHR099W	YJL081C	0	0	0	0	708	0.426929	positive
YAL034C	YJL111W	0	0	0	0	0	-0.014275	negative
YGL195W	YMR146C	0	0	0	0	243	0.049633	negative
YER122C	YOR181W	0	0	0	0	0	0.429455	negative
YER103W	YGL187C	0	0	0	0	0	-0.007374	negative
YCR092C	YMR108W	0	0	0	0	0	0.359244	negative
YDR502C	YPL048W	0	0	0	264	0	0.307845	negative
YIL125W	YJR007W	0	0	0	0	0	0.019404	negative
YDR165W	YNL287W	0	0	0	0	0	0.205185	negative
YGR244C	YNL025C	0	0	0	0	0	0.339972	negative
YJL123C	YMR005W	0	0	0	0	0	0.041908	negative
YBR039W	YER090W	0	0	0	0	167	0.238588	negative
YOR332W	YPL009C	0	0	0	0	0	0.174267	negative
YDL181W	YNL251C	0	0	0	0	0	0.048695	negative
YGR005C	YLR038C	0	0	0	0	0	0.088774	negative
YBR221C	YHR107C	0	0	0	0	0	0.072178	negative
YIL034C	YIR003W	0	0	0	0	701	0.021719	positive
YGL099W	YGR083C	0	0	0	740	45	0.249849	negative
YGR214W	YPR191W	0	0	0	75	104	-0.012185	negative
YGR285C	YHR064C	0	0	0	951	991	0.875966	positive
YDR502C	YPL129W	0	0	0	0	0	0.010514	negative
YML056C	YPL154C	0	0	0	0	0	0.057188	negative
YHR099W	YML028W	0	0	0	0	0	0.001632	negative
YGR186W	YJL138C	0	0	0	0	0	-0.010791	negative
YML092C	YMR083W	0	0	0	0	0	-0.013717	negative
YDR346C	YPR176C	0	0	0	0	0	0.104191	negative
YNL071W	YOR133W	0	0	0	0	377	0.097276	negative
YLR039C	YNL244C	0	0	0	0	0	-0.003413	negative
YDL181W	YLR295C	0	0	0	435	232	0.014550	positive
YER089C	YMR197C	0	0	0	0	0	0.305037	negative
YBR112C	YGL105W	0	0	0	0	0	0.180730	negative
YDR328C	YDR502C	0	0	0	0	80	0.074144	negative
YDR041W	YHR075C	0	0	0	0	0	0.091310	positive
YCR030C	YOL076W	0	0	0	0	0	0.369479	negative
YHR128W	YMR158W	0	0	0	0	0	0.084067	negative
