@RELATION COFrac
@Attribute neighborhood NUMERIC
@Attribute fusion NUMERIC
@Attribute cooccurence NUMERIC
@Attribute coexpression NUMERIC
@Attribute textmining NUMERIC
@Attribute score NUMERIC
@ATTRIBUTE class {positive, negative}
@DATA
0,0,0,657,896,0.498439,positive
0,0,0,0,0,-0.008724,negative
0,0,0,0,0,0.786861,negative
0,0,0,0,0,0.256662,negative
0,0,0,0,0,0.091742,negative
0,0,0,0,0,-0.004502,negative
654,0,510,999,969,-0.004911,positive
0,0,0,0,0,0.007083,negative
0,0,0,0,0,-0.008422,negative
0,0,0,0,0,0.029756,negative
0,0,0,0,0,0.126978,negative
0,0,0,0,490,0.080688,positive
0,0,0,0,0,0.259076,negative
0,0,0,0,0,0.344927,negative
0,0,0,0,0,-0.005735,negative
0,0,0,0,0,0.348693,negative
0,0,0,0,0,0.451379,negative
0,0,0,528,191,0.034968,positive
0,0,0,0,0,0.115115,negative
0,0,0,0,0,0.361589,negative
0,0,0,0,0,0.056409,negative
0,0,0,0,0,0.006729,negative
0,0,0,0,708,0.426929,positive
0,0,0,0,0,-0.014275,negative
0,0,0,0,243,0.049633,negative
0,0,0,0,0,0.429455,negative
0,0,0,0,0,-0.007374,negative
0,0,0,0,0,0.359244,negative
0,0,0,264,0,0.307845,negative
0,0,0,0,0,0.019404,negative
0,0,0,0,0,0.205185,negative
0,0,0,0,0,0.339972,negative
0,0,0,0,0,0.041908,negative
0,0,0,0,167,0.238588,negative
0,0,0,0,0,0.174267,negative
0,0,0,0,0,0.048695,negative
0,0,0,0,0,0.088774,negative
0,0,0,0,0,0.072178,negative
0,0,0,0,701,0.021719,positive
0,0,0,740,45,0.249849,negative
0,0,0,75,104,-0.012185,negative
0,0,0,951,991,0.875966,positive
0,0,0,0,0,0.010514,negative
0,0,0,0,0,0.057188,negative
0,0,0,0,0,0.001632,negative
0,0,0,0,0,-0.010791,negative
0,0,0,0,0,-0.013717,negative
0,0,0,0,0,0.104191,negative
0,0,0,0,377,0.097276,negative
0,0,0,0,0,-0.003413,negative
0,0,0,435,232,0.014550,positive
0,0,0,0,0,0.305037,negative
0,0,0,0,0,0.180730,negative
0,0,0,0,80,0.074144,negative
0,0,0,0,0,0.091310,positive
0,0,0,0,0,0.369479,negative
0,0,0,0,0,0.084067,negative
0,0,0,0,0,-0.015258,negative
0,0,0,126,977,0.443294,positive
0,0,0,0,0,-0.005133,negative
0,0,0,0,0,0.035612,negative
654,0,0,999,532,0.672311,positive
0,0,0,438,72,0.153839,positive
0,0,0,0,0,-0.007343,negative
0,0,0,317,864,-0.019591,positive
0,0,0,0,0,0.290409,negative
0,0,0,0,0,0.069053,negative
0,0,0,0,0,0.004344,negative
0,0,0,0,0,0.023831,negative
654,0,0,492,978,0.297490,positive
0,0,0,0,0,0.315844,negative
0,0,0,0,0,0.001490,negative
0,0,0,0,0,0.063333,negative
0,0,0,268,0,0.123947,negative
0,0,0,116,502,0.010981,positive
654,0,88,996,135,0.898766,positive
0,0,0,0,0,0.195699,negative
0,0,0,0,0,0.323147,negative
0,0,0,0,0,0.028854,negative
0,0,0,0,0,0.116352,negative
0,0,0,0,0,0.015310,negative
0,0,0,0,0,0.045096,negative
0,0,0,0,0,0.734620,negative
0,0,0,0,0,0.077467,negative
0,0,0,994,745,0.026117,positive
0,0,32,984,132,0.649813,positive
0,0,0,0,0,0.110081,negative
0,0,0,0,0,-0.002082,negative
0,0,0,0,0,-0.025884,negative
0,0,0,0,0,0.022115,negative
0,0,0,0,0,0.212067,negative
0,0,0,0,0,0.006968,negative
0,0,0,0,0,-0.009796,negative
0,0,0,0,998,-0.000319,positive
0,0,0,0,690,-0.004937,positive
0,0,0,68,314,-0.020266,positive
0,0,0,0,0,0.010761,negative
0,0,0,0,0,0.204404,negative
176,0,0,0,0,0.068792,positive
0,0,0,82,185,0.191397,negative
0,0,0,0,0,0.000776,negative
0,0,0,0,0,0.174279,negative
0,0,0,0,0,0.084327,negative
0,0,0,0,0,0.113845,negative
0,0,0,0,0,0.024826,negative
0,0,0,0,0,-0.001996,negative
0,0,0,0,0,0.102391,negative
0,0,0,0,0,0.073480,negative
0,0,0,115,653,0.143204,positive
0,0,0,0,0,0.134770,negative
0,0,0,0,0,0.380988,negative
0,0,0,0,0,0.038440,negative
0,0,0,0,0,0.008443,negative
0,0,0,0,0,-0.019399,negative
0,0,0,0,0,0.027218,negative
0,0,0,0,0,-0.003958,negative
0,0,0,74,113,0.237524,negative
0,0,0,144,90,-0.014050,negative
0,0,0,0,0,0.048926,negative
0,0,0,0,0,0.234984,negative
0,0,0,0,0,-0.009332,negative
0,0,0,334,123,0.089287,negative
0,0,74,999,202,0.811971,positive
0,0,0,0,0,-0.011642,negative
0,0,0,0,0,-0.008615,negative
0,0,0,0,0,0.069339,negative
0,0,0,0,0,-0.014113,negative
0,0,0,0,0,0.231952,positive
0,0,0,184,810,0.002707,positive
0,0,0,0,0,0.546670,negative
0,0,0,0,0,0.015267,negative
0,0,0,0,0,0.266098,negative
0,0,0,176,101,-0.008984,negative
0,0,0,382,828,0.219953,positive
0,0,122,0,231,0.851756,positive
0,0,0,0,0,-0.007301,negative
0,0,0,0,0,-0.011999,negative
0,0,0,0,0,0.124155,negative
0,0,0,0,0,0.019158,negative
0,0,0,406,351,0.218108,positive
0,0,0,0,0,0.088083,negative
0,0,0,0,0,0.136260,negative
0,0,0,0,0,-0.006086,negative
0,0,0,0,0,0.532735,negative
0,0,0,0,0,0.006434,negative
0,0,0,0,629,0.164606,negative
0,0,0,278,967,0.532922,positive
0,0,0,0,0,0.060140,negative
0,0,0,0,0,0.041607,negative
0,0,0,0,0,0.022883,negative
0,0,0,201,761,0.027065,positive
0,0,0,0,0,0.014733,negative
0,0,0,161,185,-0.011964,negative
0,0,0,0,0,-0.007581,negative
0,0,0,0,0,0.063989,negative
0,0,0,0,0,-0.006007,negative
0,0,0,0,0,0.221365,negative
0,0,0,0,0,0.417950,negative
0,0,74,809,237,-0.014551,positive
0,0,0,0,0,0.104444,negative
0,0,0,0,0,0.009060,negative
0,0,0,0,0,0.176059,negative
0,0,0,0,0,0.058641,negative
0,0,0,0,0,-0.004786,negative
0,0,0,0,0,-0.009853,negative
0,0,0,0,0,0.000906,negative
0,0,0,112,558,0.952579,positive
0,0,0,0,0,0.432221,negative
0,0,0,243,0,0.302549,negative
0,0,0,0,0,0.138775,negative
0,0,0,0,0,0.018440,negative
0,0,0,0,0,0.640776,negative
0,0,0,0,0,0.035500,negative
0,0,0,177,0,0.392611,negative
0,0,0,0,0,0.414443,negative
0,0,0,0,0,0.421114,negative
0,0,0,993,764,0.692615,positive
0,0,0,0,0,-0.008036,negative
0,0,0,0,0,-0.008495,negative
0,0,0,0,0,0.007511,negative
0,0,0,0,0,0.290690,negative
0,0,0,0,0,0.068091,negative
0,0,0,0,0,0.061089,negative
0,0,0,0,0,0.007397,negative
0,0,0,0,0,0.012100,negative
0,0,0,0,0,0.386990,negative
0,0,0,0,0,-0.012975,negative
0,0,0,0,0,-0.001230,negative
0,0,0,0,0,0.063095,negative
0,0,0,0,0,-0.004725,negative
0,0,0,0,0,0.248579,negative
0,0,0,0,0,0.016037,negative
0,0,0,0,0,0.116457,negative
0,0,0,0,0,0.011799,negative
0,0,0,0,0,0.010449,negative
0,0,0,0,0,0.335400,negative
0,0,0,0,0,0.535052,negative
0,0,0,0,0,0.040736,negative
0,0,0,0,258,0.595145,negative
0,0,0,0,89,-0.000503,negative
0,0,0,0,0,-0.007133,negative
0,0,0,0,0,0.182562,negative
0,0,0,0,0,0.039658,negative
0,0,0,0,0,0.016276,positive
0,0,0,0,0,0.055633,negative
0,0,0,0,0,0.315958,negative
0,0,0,171,968,0.541750,positive
0,0,0,0,0,0.153842,negative
0,0,0,0,0,0.173999,negative
0,0,0,0,0,0.131789,negative
0,0,0,0,0,0.384345,negative
0,0,0,0,0,-0.004287,negative
0,0,0,181,0,0.023930,negative
0,0,0,0,0,0.062274,negative
0,0,0,479,0,0.082263,negative
0,0,0,0,0,0.117605,negative
0,0,0,0,0,-0.008539,negative
0,0,0,0,0,0.190571,negative
0,0,0,0,0,0.057791,negative
0,0,0,146,0,0.063978,positive
0,0,0,271,829,0.004088,positive
0,0,0,0,0,-0.003833,negative
0,0,0,0,0,-0.002967,negative
0,0,0,0,0,-0.008237,negative
0,0,0,0,0,0.535485,negative
0,0,0,0,0,-0.005173,negative
329,0,0,698,199,-0.011527,negative
0,0,0,0,0,0.421111,negative
0,0,0,0,0,0.018692,negative
170,0,0,109,200,0.124655,positive
0,0,0,0,0,0.058780,negative
0,0,0,0,0,0.115876,negative
0,0,0,0,0,0.142202,positive
0,0,0,0,0,0.018161,negative
0,0,0,0,0,-0.006312,negative
0,0,0,0,0,0.392655,negative
0,0,0,0,0,0.003647,negative
0,0,0,0,0,0.826611,negative
0,0,0,109,729,0.583546,positive
0,0,0,899,558,0.729058,positive
0,0,0,106,977,0.088178,positive
0,0,0,0,747,0.332675,positive
0,0,0,121,718,0.020974,positive
0,0,0,0,0,0.137536,negative
0,0,0,0,0,0.423757,negative
0,0,0,0,0,0.302832,positive
0,0,0,0,0,0.034035,negative
0,0,0,0,0,-0.008280,negative
0,0,0,0,0,0.003859,negative
0,0,0,998,663,0.580976,positive
0,0,0,0,0,0.000637,negative
0,0,0,0,0,0.008074,negative
0,0,0,0,0,0.092644,negative
0,0,0,0,0,-0.005410,negative
0,0,0,0,0,0.137240,negative
0,0,0,0,0,0.047767,negative
0,0,0,0,0,0.014279,negative
0,0,0,0,0,0.005996,negative
0,0,0,0,740,0.048960,positive
0,0,0,0,0,0.010017,negative
0,0,0,0,0,0.330944,negative
0,0,0,0,0,-0.002032,negative
0,0,0,0,0,0.136349,negative
655,0,0,72,946,0.347118,positive
0,0,0,422,336,0.000270,positive
0,0,0,0,0,-0.014451,negative
0,0,0,0,0,0.200887,negative
0,0,0,0,0,-0.008707,negative
0,0,0,0,0,0.299001,negative
0,0,0,0,0,0.189162,negative
0,0,0,0,0,0.060415,negative
0,0,0,0,0,-0.009861,negative
0,0,0,0,0,0.029141,negative
0,0,0,0,0,0.277447,negative
0,0,0,0,0,0.003251,negative
0,0,0,0,0,0.031547,negative
0,0,0,0,0,-0.009469,negative
0,0,0,0,65,0.041766,positive
655,0,0,138,973,0.034114,positive
0,0,0,0,0,-0.009139,negative
0,0,0,0,0,0.054807,negative
0,0,0,914,0,0.506665,positive
0,0,0,0,0,0.516474,negative
0,0,0,0,0,0.077988,negative
0,0,0,0,896,0.083161,positive
0,0,0,0,0,0.038413,negative
0,0,0,0,0,0.019837,negative
0,0,0,0,56,0.271336,negative
0,0,0,218,967,0.988193,positive
0,0,0,793,994,-0.020181,positive
0,0,0,999,146,0.820656,positive
0,0,0,0,0,0.538276,negative
0,0,0,999,536,0.490169,positive
0,0,0,0,0,0.041700,negative
0,0,0,523,976,0.250105,positive
0,0,0,0,0,0.028018,negative
0,0,0,0,0,0.136536,positive
0,0,0,0,0,0.429526,negative
0,0,0,0,0,-0.016809,negative
0,0,0,0,0,0.007434,negative
0,0,0,225,0,0.185389,negative
0,0,0,0,0,0.111921,negative
0,0,0,453,679,0.091841,positive
0,0,0,0,0,-0.012133,negative
0,0,72,999,240,0.834522,positive
0,0,0,0,0,0.002332,negative
0,0,0,0,0,0.314650,negative
0,0,0,0,0,0.046788,negative
0,0,0,0,0,0.004958,negative
0,0,0,0,0,0.001383,negative
0,0,0,0,0,-0.002156,negative
0,0,0,0,0,-0.020195,negative
0,0,0,0,0,0.096417,negative
0,0,0,0,0,0.040340,negative
0,0,0,0,0,0.043915,negative
0,0,0,0,0,-0.020585,negative
0,0,0,0,0,0.021033,negative
0,0,0,0,0,0.088880,negative
0,0,0,0,0,0.041986,negative
0,0,0,0,0,0.008020,negative
0,0,0,0,0,-0.009704,negative
0,0,0,118,93,0.586893,negative
0,0,0,0,0,-0.002134,negative
0,0,0,0,0,-0.005188,negative
0,0,0,69,826,0.136312,positive
0,0,0,157,54,0.006826,negative
0,0,0,0,0,0.166103,negative
0,0,0,0,0,0.053715,negative
0,0,0,0,0,0.000452,negative
0,0,0,0,0,-0.005648,negative
0,0,0,821,969,0.111123,positive
0,0,0,0,0,0.162008,negative
0,0,0,95,192,0.239769,negative
0,0,0,75,479,0.147761,positive
0,0,0,0,0,0.039974,negative
0,0,0,0,0,0.044400,negative
0,0,0,0,0,0.191587,negative
0,0,0,0,0,0.643420,negative
0,0,0,0,0,0.287309,negative
0,0,0,0,0,0.209962,negative
0,0,0,0,0,0.291331,negative
0,0,0,0,0,0.003505,negative
0,0,0,0,0,-0.006535,negative
0,0,0,85,185,-0.009661,negative
0,0,0,0,0,0.172794,negative
0,0,0,0,0,0.416367,negative
0,0,0,0,0,-0.011210,negative
0,0,0,94,172,-0.033019,negative
0,0,0,0,0,0.052020,negative
0,0,0,0,0,0.096759,negative
0,0,0,0,0,0.061100,negative
0,0,0,0,0,0.127033,negative
0,0,0,0,684,-0.003194,positive
0,0,0,0,0,0.311113,negative
0,0,0,0,0,-0.005238,negative
0,0,0,0,0,0.084956,negative
0,0,0,0,0,-0.006394,negative
0,0,0,0,0,0.020666,negative
129,0,0,0,680,0.358990,positive
0,0,0,339,0,-0.005616,negative
0,0,0,0,0,0.200532,negative
0,0,0,0,0,0.074494,negative
0,0,0,0,0,0.535901,negative
0,0,0,0,0,-0.014183,negative
0,0,0,0,0,-0.009220,negative
0,0,0,0,0,-0.006096,negative
0,0,0,0,0,-0.003195,negative
0,0,0,0,0,0.013328,negative
0,0,0,0,0,-0.017660,negative
0,0,0,0,0,-0.004698,negative
0,0,0,0,0,0.016730,negative
0,0,0,0,0,-0.009278,negative
0,0,0,0,0,-0.010303,negative
0,0,0,0,0,-0.007364,negative
0,0,0,0,558,0.009514,negative
0,0,0,0,0,0.036837,negative
0,0,0,0,0,0.238669,negative
0,0,0,0,0,-0.013164,negative
0,0,0,0,0,0.116655,negative
0,0,0,0,0,0.091038,negative
654,0,0,994,502,0.077190,positive
0,0,0,0,80,0.039664,negative
0,0,0,662,314,0.750920,positive
0,0,0,0,0,-0.010394,negative
0,0,0,0,0,0.000216,negative
0,0,0,0,0,-0.010544,negative
0,0,0,0,0,0.008649,negative
0,0,0,0,0,0.223563,negative
0,0,0,0,0,0.198906,negative
0,0,0,0,0,-0.005583,positive
0,0,0,0,0,0.077123,negative
0,0,0,0,0,-0.006146,negative
0,0,0,0,0,0.193349,negative
0,0,0,294,0,0.163726,positive
69,0,0,99,115,0.054641,negative
0,0,0,0,835,0.110076,positive
0,0,0,0,0,0.010024,negative
0,0,0,0,0,0.038241,negative
0,0,0,0,0,0.116678,negative
0,0,0,0,0,0.020286,negative
0,0,0,0,0,-0.023142,negative
0,0,0,0,0,0.040980,negative
0,0,0,0,0,0.495156,positive
0,0,0,999,558,-0.016136,positive
0,0,0,0,0,-0.007525,negative
0,0,0,0,0,0.231832,negative
0,0,0,0,0,0.241319,negative
0,0,0,0,0,0.094797,negative
0,0,0,0,0,0.215737,negative
0,0,0,0,0,0.057591,positive
0,0,0,0,0,0.018139,negative
0,0,0,0,0,0.154100,negative
0,0,0,0,0,-0.014987,negative
0,0,0,941,250,0.486741,positive
0,0,0,0,0,0.000139,negative
0,0,0,0,0,-0.006628,negative
0,0,0,0,0,0.019312,negative
0,0,0,0,0,0.016361,negative
82,0,0,998,705,0.034201,positive
0,0,0,525,918,0.123640,positive
0,0,0,0,988,0.006970,positive
0,0,0,0,0,-0.007393,negative
0,0,0,0,0,0.012168,negative
0,0,0,0,0,0.373143,negative
0,0,0,0,0,0.091064,negative
0,0,0,0,0,-0.008952,negative
0,0,0,0,0,0.138356,negative
0,0,0,0,0,0.056074,negative
0,0,0,0,0,0.143738,negative
0,0,0,0,0,0.468793,negative
0,0,0,0,0,-0.006651,negative
0,0,0,0,0,0.046044,negative
0,0,0,0,0,-0.004909,negative
0,0,0,712,607,-0.002231,positive
0,0,0,0,0,0.000120,negative
0,0,0,172,976,0.592616,positive
0,0,0,0,0,0.172944,negative
0,0,0,0,0,0.392195,negative
358,0,0,213,826,0.581843,positive
0,0,0,0,0,0.077179,negative
0,0,0,152,53,0.104810,negative
0,0,0,0,0,0.013067,negative
0,0,0,936,756,0.780335,positive
0,0,0,0,0,0.037238,negative
0,0,0,0,0,0.050494,positive
0,0,0,0,0,0.219740,negative
0,0,0,0,0,-0.006759,negative
0,0,0,75,978,0.029672,positive
0,0,0,0,0,0.094869,negative
0,0,0,242,967,0.384422,positive
0,0,0,0,690,0.040836,positive
0,0,0,0,0,0.192009,negative
0,0,0,84,159,-0.005947,negative
0,0,0,0,0,-0.023760,negative
0,0,0,0,0,0.039388,negative
0,0,0,429,802,0.018069,positive
0,0,0,0,0,-0.023807,negative
0,0,0,0,0,0.418881,negative
0,0,0,592,732,0.000526,positive
0,0,0,0,0,0.081448,negative
0,0,0,141,994,0.040477,positive
0,0,0,84,730,0.139916,positive
0,0,0,0,0,0.047979,negative
0,0,0,0,0,0.189916,negative
0,0,0,0,0,-0.011837,negative
0,0,0,0,0,0.115013,negative
0,0,0,0,0,0.033754,negative
0,0,0,0,0,-0.014309,negative
0,0,0,512,0,0.039840,negative
0,0,0,0,0,0.023786,negative
0,0,0,0,0,0.017558,negative
0,0,0,0,0,-0.030661,negative
0,0,0,0,0,0.007406,negative
0,0,0,109,502,0.009048,positive
0,0,0,0,0,0.011000,negative
0,0,0,0,0,0.041768,negative
0,0,0,0,0,0.272116,negative
0,0,0,0,0,0.076713,negative
0,0,0,0,0,0.044140,negative
0,0,0,0,0,0.038960,negative
0,0,0,0,0,0.093124,negative
0,0,0,0,0,-0.011460,negative
0,0,0,0,0,0.462847,negative
0,0,0,0,0,0.388723,negative
0,0,0,0,0,0.047609,negative
0,0,0,0,0,0.816765,negative
0,0,0,0,0,0.021973,negative
0,0,0,0,0,0.288121,negative
0,0,0,0,0,0.036766,negative
0,0,0,0,233,0.023764,negative
0,0,0,0,0,-0.000443,negative
0,0,0,0,0,0.261125,negative
0,0,0,0,0,0.098786,negative
228,0,0,726,95,-0.017399,negative
0,0,0,0,0,-0.000556,negative
0,0,0,162,0,-0.002915,negative
0,0,0,0,728,0.099257,positive
0,0,0,0,0,0.024199,negative
0,0,0,0,0,-0.006807,negative
0,0,0,0,0,0.150355,negative
0,0,0,998,559,0.692833,positive
0,0,0,0,0,0.041006,negative
0,0,0,0,0,0.086576,negative
0,0,0,191,0,-0.005398,negative
0,0,0,67,194,0.197471,negative
0,0,0,0,262,0.188736,negative
0,0,0,0,0,-0.006229,negative
0,0,0,0,0,0.398060,negative
0,0,0,230,951,0.011154,positive
0,0,0,0,0,0.055407,negative
0,0,0,0,0,0.172271,negative
0,0,0,0,0,0.110803,negative
0,0,0,171,0,0.697678,negative
0,0,0,0,0,0.047512,negative
0,0,0,0,0,-0.008249,negative
0,0,0,0,0,0.012984,negative
0,0,0,0,0,0.051837,negative
0,0,0,0,0,0.403265,negative
0,0,0,0,0,0.021703,negative
0,0,0,0,0,0.196671,negative
0,0,0,0,0,0.004872,negative
0,0,0,0,0,0.008238,negative
66,0,0,0,90,-0.001172,positive
0,0,0,0,0,-0.013805,negative
0,0,0,481,0,0.057152,negative
0,0,0,0,0,0.422204,negative
0,0,0,0,0,-0.005880,negative
0,0,0,909,726,0.650589,positive
0,0,0,0,231,0.131309,negative
0,0,0,0,0,0.098993,negative
0,0,0,0,0,0.107742,negative
0,0,0,0,0,0.041973,negative
0,0,0,109,984,0.180833,positive
0,0,0,0,0,0.063157,negative
0,0,0,0,258,0.191776,negative
0,0,0,0,0,0.261196,negative
0,0,0,0,0,0.004164,negative
0,0,0,0,0,0.123567,negative
0,0,0,0,0,0.000738,negative
0,0,0,0,0,0.068437,negative
0,0,0,0,0,0.168660,negative
0,0,0,75,0,0.000900,negative
0,0,0,0,0,0.070781,negative
0,0,0,0,0,0.412534,negative
0,0,0,0,0,0.146554,negative
0,0,0,0,0,-0.005202,negative
0,0,0,0,0,-0.005162,negative
0,0,65,951,124,0.882282,positive
0,0,0,898,138,0.618009,positive
0,0,0,0,0,0.006825,negative
0,0,0,0,399,0.098124,positive
0,0,0,0,0,0.612776,negative
0,0,0,0,0,0.017941,negative
0,0,0,0,0,0.084353,negative
0,0,0,0,0,0.304211,negative
0,0,0,0,0,0.161042,negative
0,0,0,0,0,0.120395,negative
0,0,0,0,0,0.141644,negative
0,0,0,0,0,0.002334,negative
0,0,0,0,0,0.286193,negative
0,0,0,0,0,0.154799,negative
0,0,0,0,0,0.512175,negative
0,0,0,165,142,0.018092,positive
0,0,0,0,0,-0.010831,negative
0,0,0,0,0,-0.003197,negative
0,0,0,0,0,-0.001344,negative
0,0,0,0,0,0.017268,negative
0,0,0,0,0,0.147287,negative
0,0,0,0,0,0.080158,negative
0,0,0,0,0,0.034747,negative
0,0,0,84,191,0.070456,negative
0,0,0,0,0,-0.016622,negative
0,0,0,0,0,-0.001929,negative
0,0,0,0,0,0.010091,negative
0,0,0,0,0,0.204094,negative
0,0,0,0,0,0.053785,negative
0,0,0,0,0,0.003742,negative
0,0,0,0,147,0.009644,negative
0,0,0,0,0,0.042391,negative
0,0,0,0,0,0.010651,negative
0,0,0,66,113,-0.009353,negative
0,0,0,151,789,0.045637,negative
0,0,0,0,0,0.008418,negative
0,0,0,0,0,0.523691,negative
0,0,0,0,0,0.031839,negative
0,0,0,0,0,0.026342,negative
0,0,0,0,0,0.104650,negative
0,0,0,0,0,0.262144,negative
0,0,94,956,189,0.476499,positive
0,0,0,0,0,-0.000050,negative
0,0,75,925,51,0.684776,positive
0,0,0,0,765,0.028629,positive
0,0,0,0,162,0.313096,positive
0,0,0,126,0,0.008263,negative
0,0,0,0,0,-0.009260,negative
0,0,0,0,0,-0.005748,negative
0,0,0,520,142,0.040072,negative
0,0,0,0,0,0.139145,negative
0,0,0,0,0,0.120362,negative
0,0,0,0,0,0.055864,negative
0,0,0,0,0,0.070596,negative
0,0,0,121,311,0.775269,negative
0,0,0,0,0,0.307670,negative
0,0,0,817,824,0.004073,positive
0,0,0,0,833,0.526009,positive
0,0,0,0,0,0.037539,negative
0,0,0,0,0,0.000328,negative
0,0,0,0,0,0.122005,negative
0,0,0,0,0,0.367524,negative
0,0,0,0,0,-0.000564,negative
0,0,0,0,200,0.000424,negative
0,0,0,0,0,-0.020555,negative
0,0,0,0,0,0.042536,negative
0,0,0,0,0,0.010411,negative
0,0,0,0,0,0.050239,negative
0,0,0,0,0,0.043699,negative
0,0,0,0,0,-0.001808,negative
0,0,0,0,0,0.046680,negative
0,0,0,0,0,-0.004008,negative
0,0,0,0,0,0.183690,negative
0,0,0,0,0,0.133482,negative
0,0,0,0,0,0.026980,negative
0,0,0,0,0,0.099576,negative
654,0,0,452,507,-0.001236,negative
0,0,0,0,0,0.201974,negative
0,0,0,0,0,0.095194,negative
0,0,0,0,0,-0.004339,negative
0,0,0,0,0,-0.005062,negative
0,0,0,0,0,0.127559,negative
0,0,0,0,0,-0.005434,negative
0,0,0,0,0,-0.011807,negative
0,0,0,0,167,0.066888,negative
0,0,0,0,0,0.025553,negative
0,0,0,0,0,0.036039,negative
0,0,0,0,0,0.092108,negative
0,0,0,0,0,0.137763,negative
0,0,0,0,0,-0.016432,negative
0,0,0,0,0,0.260931,negative
0,0,0,0,0,0.765439,negative
0,0,0,0,0,-0.006426,negative
0,0,0,0,0,0.113116,negative
0,0,0,0,0,0.036824,negative
0,0,0,0,0,0.164861,negative
0,0,0,0,0,-0.003909,negative
0,0,0,0,0,-0.009740,negative
0,0,0,0,0,-0.003379,negative
0,0,0,0,0,0.344335,negative
0,0,0,0,0,0.076480,negative
0,0,0,0,0,0.515996,negative
0,0,0,0,907,-0.006971,positive
0,0,0,0,0,-0.001900,negative
0,0,0,938,756,0.787903,positive
0,0,0,0,0,0.003866,negative
0,0,0,0,0,0.001305,negative
0,0,0,0,0,0.036417,negative
0,0,0,0,0,0.129248,negative
0,0,0,0,0,0.194106,negative
0,0,0,0,0,0.048671,positive
0,0,0,0,767,0.209308,positive
0,0,0,0,0,0.042485,negative
0,0,0,0,356,0.150955,positive
0,0,0,0,116,-0.008825,negative
0,0,0,0,0,0.062668,negative
0,0,0,0,0,0.117768,negative
0,0,0,829,616,0.518303,positive
0,0,0,0,0,-0.003806,negative
0,0,0,0,0,0.181173,negative
0,0,0,951,977,0.564558,positive
0,0,0,0,572,0.064461,positive
0,0,0,0,0,-0.005090,negative
0,0,0,0,0,0.000248,negative
0,0,0,360,661,0.081316,positive
0,0,0,0,0,0.147992,negative
0,0,0,109,235,0.094846,negative
0,0,0,941,664,0.600627,positive
0,0,0,0,0,0.181289,negative
0,0,0,0,0,0.020819,negative
0,0,0,0,0,0.104816,negative
0,0,0,0,0,-0.001290,negative
0,0,0,0,0,0.044953,negative
0,0,0,0,0,-0.019721,negative
0,0,0,89,626,0.176743,positive
0,0,0,0,0,-0.001073,negative
0,0,0,0,0,0.032447,negative
0,0,0,0,0,0.037541,positive
0,0,0,0,0,0.192006,negative
654,0,0,936,988,0.506250,positive
0,0,0,0,232,0.110682,negative
0,0,0,0,0,0.303195,negative
0,0,0,559,741,0.403118,positive
0,0,0,0,0,0.260090,negative
0,0,0,173,0,0.240345,positive
0,0,0,0,0,0.341705,negative
0,0,0,0,0,0.231934,negative
0,0,0,335,0,-0.011573,negative
0,0,0,0,0,-0.014895,negative
0,0,0,0,161,-0.007903,negative
0,0,0,0,0,-0.009692,negative
0,0,0,0,0,0.138903,negative
0,0,8,0,16,0.503967,positive
0,0,0,0,0,0.154521,negative
0,0,0,0,0,-0.015314,negative
0,0,0,0,0,0.106391,negative
0,0,0,884,558,0.831612,positive
0,0,0,0,0,0.093280,negative
0,0,0,0,0,0.076560,negative
0,0,0,0,0,-0.016424,negative
0,0,0,0,0,0.012656,negative
0,0,0,0,0,0.098232,negative
0,0,0,172,0,-0.017363,positive
0,0,0,0,0,0.264384,negative
0,0,0,0,0,0.007672,negative
0,0,0,0,0,0.038844,negative
0,0,0,0,0,0.004961,negative
654,0,0,200,0,0.009968,negative
0,0,0,999,288,0.536893,positive
0,0,0,0,0,0.098935,positive
0,0,0,0,0,-0.014169,negative
0,0,0,0,157,-0.014612,negative
0,0,0,0,0,0.000234,negative
0,0,0,0,0,0.501213,negative
0,0,0,0,0,0.097696,negative
0,0,0,0,0,-0.022436,negative
0,0,0,0,0,-0.019190,negative
0,0,0,0,0,0.216961,negative
0,0,0,0,0,-0.029542,negative
0,0,0,0,297,-0.014297,positive
0,0,0,0,0,0.037692,negative
0,0,0,0,0,-0.005624,negative
0,0,0,0,0,-0.009737,negative
0,0,0,0,932,0.015310,positive
0,0,0,0,0,0.094484,negative
0,0,0,0,0,0.091795,negative
0,0,0,400,0,0.081045,positive
0,0,0,884,551,0.875181,positive
0,0,0,0,0,0.017868,negative
0,0,0,0,0,0.057306,negative
0,0,0,0,0,0.020203,negative
0,0,0,0,0,0.282536,negative
0,0,0,0,0,0.071786,negative
0,0,0,0,0,0.015879,negative
0,0,0,0,0,0.001780,negative
0,0,0,0,0,-0.005648,negative
0,0,0,0,0,-0.016472,negative
0,0,0,999,563,0.453479,positive
0,0,0,0,0,-0.004519,negative
0,0,0,0,0,0.093245,positive
0,0,0,0,0,0.005936,negative
0,0,0,0,0,0.015375,negative
0,0,0,0,0,0.640283,negative
0,0,0,0,0,0.013187,negative
0,0,0,0,0,-0.016959,negative
0,0,0,0,0,0.348408,negative
0,0,0,0,0,0.001350,negative
0,0,0,0,0,-0.006861,negative
0,0,0,961,660,0.586185,positive
0,0,0,999,520,-0.009877,positive
0,0,0,0,0,0.085406,negative
0,0,0,0,0,-0.006556,negative
0,0,0,0,0,-0.008358,negative
