#ProtID	TotalCount	WAN120314_OT2_HCW_Celegans_P1A01.map	WAN120314_OT2_HCW_Celegans_P1A03.map	WAN120314_OT2_HCW_Celegans_P1A05.map	WAN120314_OT2_HCW_Celegans_P1A07.map	WAN120314_OT2_HCW_Celegans_P1A09.map	WAN120314_OT2_HCW_Celegans_P1A11.map	WAN120314_OT2_HCW_Celegans_P1A12.map	WAN120314_OT2_HCW_Celegans_P1B01.map	WAN120314_OT2_HCW_Celegans_P1B02.map	WAN120314_OT2_HCW_Celegans_P1B03.map	WAN120314_OT2_HCW_Celegans_P1B04.map	WAN120314_OT2_HCW_Celegans_P1B05.map	WAN120314_OT2_HCW_Celegans_P1B06.map	WAN120314_OT2_HCW_Celegans_P1B07.map	WAN120314_OT2_HCW_Celegans_P1B08.map	WAN120314_OT2_HCW_Celegans_P1B09.map	WAN120314_OT2_HCW_Celegans_P1B10.map	WAN120314_OT2_HCW_Celegans_P1B11.map	WAN120314_OT2_HCW_Celegans_P1B12.map	WAN120314_OT2_HCW_Celegans_P1C01.map	WAN120314_OT2_HCW_Celegans_P1C02.map	WAN120314_OT2_HCW_Celegans_P1C03.map	WAN120314_OT2_HCW_Celegans_P1C04.map	WAN120314_OT2_HCW_Celegans_P1C05.map	WAN120314_OT2_HCW_Celegans_P1C06.map	WAN120314_OT2_HCW_Celegans_P1C07.map	WAN120314_OT2_HCW_Celegans_P1C08.map	WAN120314_OT2_HCW_Celegans_P1C09.map	WAN120314_OT2_HCW_Celegans_P1C10.map	WAN120314_OT2_HCW_Celegans_P1C11.map	WAN120314_OT2_HCW_Celegans_P1C12.map	WAN120314_OT2_HCW_Celegans_P1D01.map	WAN120314_OT2_HCW_Celegans_P1D02.map	WAN120314_OT2_HCW_Celegans_P1D03.map	WAN120314_OT2_HCW_Celegans_P1D04.map	WAN120314_OT2_HCW_Celegans_P1D05.map	WAN120314_OT2_HCW_Celegans_P1D06.map	WAN120314_OT2_HCW_Celegans_P1D07.map	WAN120314_OT2_HCW_Celegans_P1D08.map	WAN120314_OT2_HCW_Celegans_P1D09.map	WAN120314_OT2_HCW_Celegans_P1D10.map	WAN120314_OT2_HCW_Celegans_P1D11.map	WAN120314_OT2_HCW_Celegans_P1D12.map	WAN120314_OT2_HCW_Celegans_P1E01.map	WAN120314_OT2_HCW_Celegans_P1E02.map	WAN120314_OT2_HCW_Celegans_P1E03.map	WAN120314_OT2_HCW_Celegans_P1E04.map	WAN120314_OT2_HCW_Celegans_P1E05.map	WAN120314_OT2_HCW_Celegans_P1E06.map	WAN120314_OT2_HCW_Celegans_P1E07.map	WAN120314_OT2_HCW_Celegans_P1E08.map	WAN120314_OT2_HCW_Celegans_P1E09.map	WAN120314_OT2_HCW_Celegans_P1E10.map	WAN120314_OT2_HCW_Celegans_P1E11.map	WAN120314_OT2_HCW_Celegans_P1E12.map	WAN120314_OT2_HCW_Celegans_P1F01.map	WAN120314_OT2_HCW_Celegans_P1F02.map	WAN120314_OT2_HCW_Celegans_P1F03.map	WAN120314_OT2_HCW_Celegans_P1F04.map	WAN120314_OT2_HCW_Celegans_P1F05.map	WAN120314_OT2_HCW_Celegans_P1F06.map	WAN120314_OT2_HCW_Celegans_P1F07.map	WAN120314_OT2_HCW_Celegans_P1F08.map	WAN120314_OT2_HCW_Celegans_P1F09.map	WAN120314_OT2_HCW_Celegans_P1F10.map	WAN120314_OT2_HCW_Celegans_P1F11.map	WAN120314_OT2_HCW_Celegans_P1F12.map	WAN120314_OT2_HCW_Celegans_P1G01.map	WAN120314_OT2_HCW_Celegans_P1G02.map	WAN120314_OT2_HCW_Celegans_P1G03.map	WAN120314_OT2_HCW_Celegans_P1G04.map	WAN120314_OT2_HCW_Celegans_P1G05.map	WAN120314_OT2_HCW_Celegans_P1G06.map	WAN120314_OT2_HCW_Celegans_P1G07.map	WAN120314_OT2_HCW_Celegans_P1G08.map	WAN120314_OT2_HCW_Celegans_P1G09.map	WAN120314_OT2_HCW_Celegans_P1G10.map	WAN120314_OT2_HCW_Celegans_P1G11.map	WAN120314_OT2_HCW_Celegans_P1G12.map	WAN120314_OT2_HCW_Celegans_P1H01.map	WAN120314_OT2_HCW_Celegans_P1H02.map	WAN120314_OT2_HCW_Celegans_P1H03.map	WAN120314_OT2_HCW_Celegans_P1H04.map	WAN120314_OT2_HCW_Celegans_P1H05.map	WAN120314_OT2_HCW_Celegans_P1H06.map	WAN120314_OT2_HCW_Celegans_P1H07.map	WAN120314_OT2_HCW_Celegans_P1H08.map	WAN120314_OT2_HCW_Celegans_P1H09.map	WAN120314_OT2_HCW_Celegans_P1H10.map	WAN120314_OT2_HCW_Celegans_P1H11.map	WAN120314_OT2_HCW_Celegans_P1H12.map	WAN120314_OT2_HCW_Celegans_P2A01.map	WAN120314_OT2_HCW_Celegans_P2A02.map	WAN120314_OT2_HCW_Celegans_P2A03.map	WAN120314_OT2_HCW_Celegans_P2A04.map	WAN120314_OT2_HCW_Celegans_P2A05.map	WAN120314_OT2_HCW_Celegans_P2A06.map	WAN120314_OT2_HCW_Celegans_P2A07.map	WAN120314_OT2_HCW_Celegans_P2A08.map	WAN120314_OT2_HCW_Celegans_P2A09.map	WAN120314_OT2_HCW_Celegans_P1H12.map	WAN120314_OT2_HCW_Celegans_P2A01.map	WAN120314_OT2_HCW_Celegans_P2A02.map	WAN120314_OT2_HCW_Celegans_P2A03.map	WAN120314_OT2_HCW_Celegans_P2A04.map	WAN120314_OT2_HCW_Celegans_P2A05.map	WAN120314_OT2_HCW_Celegans_P2A06.map	WAN120314_OT2_HCW_Celegans_P2A07.map	WAN120314_OT2_HCW_Celegans_P2A08.map	WAN120314_OT2_HCW_Celegans_P2A09.map	WAN120314_OT2_HCW_Celegans_P2A10.map	WAN120314_OT2_HCW_Celegans_P2A11.map	WAN120314_OT2_HCW_Celegans_P2A12.map	WAN120314_OT2_HCW_Celegans_P2B01.map	WAN120314_OT2_HCW_Celegans_P2B02.map	WAN120314_OT2_HCW_Celegans_P2B03.map	WAN120314_OT2_HCW_Celegans_P2B05.map	WAN120314_OT2_HCW_Celegans_P2B07.map	WAN120314_OT2_HCW_Celegans_P2B09.map	WAN120314_OT2_HCW_Celegans_P2B11.map
C24F3.4	34030000.0	0.0	0.0	0.0	0.0	0.0	0.0	34030000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02F3.10	239838600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	752000.0	0.0	0.0	7077000.0	5021000.0	25670000.0	9179000.0	93860000.0	24310000.0	0.0	0.0	27030000.0	21080000.0	5409000.0	5852000.0	12660000.0	0.0	117600.0	515500.0	0.0	0.0	1237000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02F3.11	52922000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8849000.0	5861000.0	0.0	0.0	12780000.0	18140000.0	0.0	0.0	7292000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y53F4B.21	33852000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30080000.0	0.0	0.0	0.0	1886000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1886000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F11C3.3	1.25597901793e+12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61340000.0	23250000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	349500000.0	354700000.0	519300000.0	853800000.0	0.0	748700032.0	352500000.0	0.0	0.0	0.0	388000000.0	623500032.0	928899968.0	5361999872.0	4224999936.0	1216999936.0	5424999936.0	9132999680.0	19599998976.0	13249999872.0	36180000768.0	28209999872.0	33350000640.0	17649999872.0	23439998976.0	19729999872.0	12140000256.0	20490000384.0	22339999744.0	24750000128.0	32650000384.0	23349999616.0	34090000384.0	24719998976.0	37939998720.0	47450001408.0	66019999744.0	60899999744.0	61630001152.0	77710000128.0	65860001792.0	63019999232.0	75660001280.0	54509998080.0	51159998464.0	35370000384.0	23179999232.0	31470000128.0	25589999616.0	33550000128.0	10190000128.0	4586999808.0	4611999744.0	2953999872.0	808000000.0	992200000.0	1299000064.0	676899968.0	392000000.0	545400000.0	218400000.0	228100000.0	283000000.0	179200000.0	28440000.0	208600000.0	236000000.0	5392000.0	0.0	0.0	0.0	0.0	9899000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZK1058.2	40380000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40380000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y53F4B.22	4859099936.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	247500000.0	1312999936.0	2716000000.0	401700000.0	180900000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T04A8.7	1020500000.0	0.0	0.0	0.0	0.0	0.0	0.0	887800000.0	132700000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T04A8.6	1372360000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73550000.0	55710000.0	87410000.0	152600000.0	226200000.0	274000000.0	233400000.0	132900000.0	102100000.0	0.0	34490000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZK550.5	455871000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	377800000.0	0.0	57370000.0	0.0	0.0	0.0	0.0	16480000.0	0.0	0.0	4221000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F11C1.5	1513010000.0	0.0	0.0	0.0	0.0	0.0	0.0	174900000.0	173800000.0	326900000.0	48170000.0	75180000.0	90470000.0	28020000.0	21830000.0	40040000.0	35190000.0	63920000.0	10470000.0	15950000.0	20160000.0	36630000.0	30200000.0	27770000.0	24810000.0	19960000.0	0.0	36830000.0	13880000.0	10430000.0	22050000.0	20130000.0	12710000.0	24630000.0	25950000.0	14640000.0	67390000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y92C3B.2	1762747000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92900000.0	0.0	91770000.0	42800000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18410000.0	67830000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51870000.0	932800000.0	134100000.0	0.0	0.0	0.0	44360000.0	43550000.0	29320000.0	0.0	7087000.0	0.0	56080000.0	86390000.0	27870000.0	2160000.0	0.0	20550000.0	0.0	12900000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F22A3.2	113126000.0	0.0	0.0	0.0	0.0	0.0	0.0	18130000.0	55560000.0	38020000.0	1416000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07D8.1	17380000.0	0.0	0.0	0.0	0.0	0.0	0.0	17380000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C49H3.3	293200000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148700000.0	144500000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F22A3.6	613060000.0	0.0	0.0	0.0	0.0	0.0	49520000.0	165000000.0	121200000.0	73380000.0	91110000.0	83080000.0	29770000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F22A3.7	70364000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1124000.0	0.0	16520000.0	15740000.0	0.0	0.0	0.0	22980000.0	0.0	14000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F25B4.9	38040000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27680000.0	0.0	10360000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
W07E11.1	1447625000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6895000.0	0.0	10210000.0	45630000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	350400000.0	154200000.0	158300000.0	67170000.0	138900000.0	0.0	0.0	0.0	0.0	0.0	0.0	27440000.0	29550000.0	40190000.0	258400000.0	80180000.0	28800000.0	0.0	35410000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15950000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F25B4.6	129490000.0	0.0	0.0	0.0	0.0	0.0	0.0	89220000.0	29240000.0	0.0	11030000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
